Text,Target,Competence,Sociability,Trust
"What do you say to a woman with two black eyes?  Nothing, she's already been told twice.",Women,-3,-3,-2
"What happened to this world! Attacks in France, Tunisia and Kuwait Kill Dozens!! Is this what you do in Ramadan!!!!? #shameless",Religious people,0,-1,-2
What is the deal with #Christian people always needing to feel like they are persecuted? #ReligiousFreedom #tcot,Religious people,0,-2,-1
"What is the purpose of life?"" & ""Why are we here?"" #Islam is providing clear and concise answers for these questions.#islam",Nonreligious people,0,1,0
What is wrong with you people. Women with self respect should be coveted. Or have we been listening to too much Rush?,Women,1,0,1
What really builds a relationship is when we relate to what we don't understand about God.  #Emunah,Religious people,1,0,2
What the fuck do women even do? I mean seriously they're just useless other than sex.  #womensrights #Feminist,Women,-3,-3,-3
What young woman doesn't want to be #sugarbaby? It's far better than slaving away in a cubicle for nothing. #sugardaddy,Women,-1,-3,-1
What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are.   #NoHomo,Donald Trump,1,0,1
When did CO2 become a dangerous pollutant that must be curtailed? What do you exhale again? #Iwantanswers,Environmentalists,-2,-1,-2
When is abortion a responsible choice? When a woman chooses it to be,Women,2,2,2
"When it comes to scientific discoveries, the #religious call them bullshit until their texts already knew it.",Religious people,-2,-2,-2
"When the Last Tree Is Cut Down, the Last Fish Eaten & the Last Stream Poisoned, You Will Realize That You Cannot Eat Money",Environmentalists,0,0,1
When women spend too much time out of the kitchen they get over opinionated and think they know everything #feminist,Women,-1,-3,-2
Whenever Iran stalls  O's response is to make up new talking points!,Barack Obama,0,0,-2
Where's the campaign store is the real question? I am ready to buy some Hillary gear,Hillary Clinton,1,1,2
White terrorism is alive and well,Donald Trump,0,-1,-1
"White, middle-aged men did a pretty good job leading this Country for 230 yrs. Racist? Sexist? No, I'm a realist.",Hillary Clinton,0,-2,-2
"White, middle-aged men did a pretty good job leading this Country for 230 yrs. Racist? Sexist? No, I'm a realist.",Women,-1,-2,-2
Who among us has never defamed an entire country on nat'l television while declaring candidacy for president? #perspective,Donald Trump,0,-1,-1
"Who cares if this person or that person is xtian or atheist. Polpott, hitler or mao.   God still does not exist.",Religious people,-1,-1,-2
Why are free market conservatives behind a multiple bankruptcy candidate who wears makeup. Gives us real conservatives a bad name,Donald Trump,-2,-1,-2
Why criticise religions? If a path is not your own. Don't be pretentious. And get down from your throne. #peace #worldpeace,Nonreligious people,-1,1,1
Why did you lie about the #Benghazi subpoena? @HillaryClinton  No wonder no one trusts you.,Hillary Clinton,0,-2,-3
Why do #women take their husban's name?Why not the other way round?Let's start #Itookhername!!!us #gender #genderequity,Women,0,1,1
Why do girls/women spend so much time to be pretty and attractive and then complain if they're reduced to a sex symbol?,Women,-2,-2,-2
"Why does O refer to Iran, Hamas, Ebola, and ISIS in dramatically less critical terms than he does Republicans?"" #tcot",Barack Obama,-2,-1,-1
"Why fight for gender equality, you ask? 'Cause I listen to shitty women claim they are above the law & watch innocent men drown.",Women,-2,-3,-3
"Why is HRC so popular?  This deceptive socialist accomplished nothing. Is only wife of an impeached President, who enabled UBL.",Hillary Clinton,-1,-2,-2
Why is Hillary lying AGAIN about something news worthy? What's news worthy is if she doesn't lie about something,Hillary Clinton,-2,-2,-3
Why is it wrong when Trump is stating facts about illegal immigrants??? He is 100% Right,Donald Trump,2,1,2
Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble,Donald Trump,0,-1,-3
Why should woman stick together?  I don't like half of you cunts.,Women,-1,-2,-2
Will be watching @AC360 again tomorrow to watch @realDonaldTrump interview continuation. #MakeAmericaGreatAgain,Donald Trump,2,1,2
Will the media ever get real with Hillary? #2016 #Benghazi #Clinton,Hillary Clinton,0,-1,-2
Win with the Blacks. Put some of your focus on the racial tension between Blacks and Whites.,Hillary Clinton,0,-1,0
Wish I could be at the #rallyforlife counter protest. Women are people. Fetuses are clumps of cells. End of story. #ireland,Women,1,1,2
With his immigration policies pwr drunk #Obama is setting himself up 2 b prez of Mex when he gets evicted from WH  #tcot,Barack Obama,-1,-2,-2
"With or without someone by my side, I'm gonna achieve all the goals I have set. #strongwomen #Goals",Women,2,2,1
"Without mexicans illegal or legal US shuts down,Your people will never be able to keep up with our hard workers. #WeAreMexico",Donald Trump,0,-1,-2
"Witnessing the destruction of the #middleclass If you are black, white Hispanic, or any other creed support #Trump #usa #4thjuly",Donald Trump,1,0,2
Woman: you see me as a sex object! Me: you see me as an atm.,Women,-2,-2,-1
Women ARE capable of making decisions,Women,2,2,2
"Women are murder, abused, raped and etc but what is apparently more important for feminism are #freethenippple and #Manspreading .",Women,-2,-1,-1
Women are not going to be equal outside the home until men are equal in it-- Gloria Steinem  #women #men,Women,0,0,1
"Women are shamed if they don't want children, but then told if they want to be payed equally they shouldn't have children at all.",Women,0,0,0
"Women are strong, women are smart, women are bold. #FeministsAreBeautifulisalovemovement",Women,2,2,3
Women are superior to men in every aspect #feminist,Women,2,0,1
"Women are taught to put their values into their hymens, rather than their intelligence, accomplishments, goals or character",Women,-1,0,1
"Women don't make 75% less than men for the same job. Women, on average, make less then men. Look it up feminazis. #EqualPayDay",Women,0,1,0
Women get paid far more than men to appear in pornography. How come no one is talking about this blatant sexism?!  @user,Women,0,-2,-1
Women have outgrown the common housewife stigma long ago,Women,2,1,1
Women in Hollywood are still getting paid less. It is 2015.,Women,1,0,1
Women in STEM is imaginary motivation with low conversion numbers. A waste of money on natural quitters.  #GamerGate,Women,-1,-2,-2
Women should come with a money-back guarantee. If this doesn't work out because you're a dumb bitch I should get my money back.,Women,-3,-3,-2
Women shouldn't be topless! Oh shit and here I thought my breasts were for feeding babies and not the male gaze. My bad,Women,0,0,0
Women want to be treated as equals until they get hit after hitting a man first. BULL SHIT! MOTHA FUCK,Women,-2,-2,-3
Women who falsely accuse men of rape DO NOT care about exploting the suffering of real rape victims.  #GamerGate,Women,0,0,-2
Women's rights are #humanrights! Join the #CPDvoices twitter rally at 3pm ET if you agree! #CPD48,Women,1,1,2
Women's rights are a joke.  Omg I can't even. Lol go thank your mom for keeping you.,Women,0,-2,-1
Wonder what it'd be like to wear a dress and NOT be sexually harassed for it.  #YesAllWomen,Women,1,1,1
Wondering if my Hilary 2016 sticker will affect my popularity at the shooting range... #firstdate,Hillary Clinton,0,0,1
Wondering what the NEXT idiotic GOP smear against @HillaryClinton will be. It's coming for sure. Just don't know details yet.,Hillary Clinton,1,-1,1
Wondering who is going to make your suites now. @realDonaldTrump  Maybe the rapist and killers you speak about will.,Donald Trump,-2,-3,-2
Would that the rest of #us were able to escape from #Clinton as well #ClintonCorrectional #HillaryClinton #escapeClinton,Hillary Clinton,-1,-1,-3
Would you rather have women taking dangerous concoctions to induce abortions or know they are getting a safe & legal one?,Women,0,1,0
"Would you wanna be in a long term relationship with some bitch that hides her emails, & lies to your face? Then #Dontvote",Hillary Clinton,0,-3,-3
Wouldn't be surprise that it comes to light that Chelsea's husband cheats on her like her Bill did on Hillary. #HillaryClinton,Hillary Clinton,-1,-1,-1
Wouldn't be surprise that it comes to light that Chelsea's husband cheats on her. #HillaryClinton,Hillary Clinton,0,-1,0
Wow ! He doesn't stop ! 4 hours ago Trump tweets ' big rally in Georgia ' this Saturday . His incentive is so destructive to America !!!,Donald Trump,0,-2,-2
Y did #randpaul take donations from a #WhiteSupremacy group after shaking hands with black leaders? #BlackLivesMatter #gop,Environmentalists,0,-1,0
YES! Community policing is answer to rebuilding trust in our communities between law enforcement and the people they serve.,Hillary Clinton,0,1,0
"Yea, let's make a woman suffer 18 years and raise a child with an unfit parent who hates it because of ""morality"".",Women,1,-1,0
"Yep. RT: ""Defunding PP won't mean fewer abortions. It will mean more dead women. #prochoice"" #1in3",Women,0,1,1
Yes HRC subject 2 dbl standard Smh Come on @billclinton @HillaryClinton U Knew @user Donations Would b Scrutinized; Spun!,Hillary Clinton,0,-1,-2
Yes women it's not fair that men staying at home is shamed by society. We must change ppl additudes  #everydaysexism,Women,0,0,1
"Yes, do tell US, name one of her accomplishments",Hillary Clinton,-2,-1,0
"Yo if you live in the United States right now, and do not believe in Global Climate Change, you're a fucking idiot. #fact",Environmentalists,1,1,0
"You can change the laws of America, but you can never change the Law of God. Marriage is between a man and a woman.",Women,1,0,0
"You can have everything in this life, but as long as you are not pleasing #God, there will always be a void in your heart.",Nonreligious people,-1,-1,-2
"You can't grow an economy from the bottom up. If she gets in, we're ALL in trouble",Hillary Clinton,-2,-1,-2
You can't think by yourself about life and believe in god. It just doesn't add up,Religious people,-2,-2,-2
"You cant fix stupid, might not be able to vote them out either.",Hillary Clinton,-2,-1,-1
You don't have to be a lawyer to know the Clintons violated ethics rules.,Hillary Clinton,-1,-1,-3
You have to wonder if Hillary will attempt to replace #ObamaCare with #HillaryCare. #tcot @realDonaldTrump,Barack Obama,0,-1,-1
You have to wonder if Hillary will attempt to replace #ObamaCare with #HillaryCare. #tcot @realDonaldTrump,Hillary Clinton,0,-1,0
You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech.,Donald Trump,0,-1,-3
You know emailgate must be going nowhere when Fox News are hashing out the Bosnia 'sniper fire' story again.,Hillary Clinton,0,0,-1
You know you're in a patriarchy when women are the ones who are blamed for prostitution #whatisjustice #inequality,Women,-1,0,1
"You know, when you talk bad about Hillary, in a sense, you're talking bad about me.",Hillary Clinton,1,0,1
"You want to hear something really ugly, 1 in 5 women will be sexually assaulted in their time in college #MisogynyIsUgly",Women,1,-1,0
"You're a idiot if you vote for Hillary, her and Obama are The Epitome  of what's wrong with this country #Benghazi",Barack Obama,-2,-2,-3
"You're a idiot if you vote for Hillary, her and Obama are The Epitome  of what's wrong with this country #Benghazi",Hillary Clinton,-3,-2,-2
You're combover looks like the cupacabra  Guillermo @jimmykimmel so funny,Donald Trump,0,-1,0
"Your life, your body, your choice.  #womenshealth #womensrights",Women,2,2,1
a clown who wants to be president #youcantdoit #MexicansAreChidos,Donald Trump,-1,-3,-2
and when men can only empathize if they picture their daughter going through the same thing.,Women,1,0,0
"atheism involves what a person does or does not believe, agnosticism involves what a person does or does not know.  #Waterford",Nonreligious people,1,0,0
